app_id,description,price_encoded,release_year_encoded,all_reviews_encoded,all_percent_encoded,all_count_encoded,tags_encoded
2197600,nonstandard chess game kings magical powers player needs cut enemy king building victorious tactics combining queue moves magical abilities,1,1,7,2,1,1
2197680,spin new tale jura tempest federation together favorite characters animated series,2,1,4,1,1,6
2197750,supernatural mystery visual novel cafe sleeping beast returns remastered version maid corliss find died within days time limit,1,1,0,0,0,0
2197760,disturbing incidents begin happening arrival new patient fernwood creek mental health center welcome new dimension horror welcome midnight scenes,1,1,6,2,1,6
2197780,kevin nash criminal whose mission find million dollar cash several areas limited time find money need avoid police cars,1,1,4,1,1,6
2197830,wab ball different kind ball racing games follow blues adventure running balls racing together run kmh challenging hardcore game ball blue brave,1,1,0,0,0,4
2197840,sudden outbreak anomalies world invisible others see solve situation go suspected source listen request client hard figure location monsters strong go,0,1,0,0,0,6
2197910,dawnlands openworld survival crafting crossplatform game massive world epic lore variety biomes relics puzzles dot landscape ancient land lain dormant centuries waiting awoken new stories waiting written,0,1,4,1,1,6
2197890,paranormal cleanup player online coop survival horror game ordinary cleanup job employees cleaning company tasked cleaning haunted houses take trash dont get caught ghosts haunt place,1,1,6,2,1,9
2197960,imagine greatest musea solving jigsaw puzzles master artists like monet haring kadinsky hokusai rousseau rembrandt major art style represented dan high quality puzzles enjoy modern ui difficulty levels pieces,1,1,0,0,0,6
2197930,bakken ski jumping winter sports simulation game go gold jump high possible fly long possible mustnt forget telemark landing skijumpingisback,2,1,0,0,0,3
2197980,pocket planet casual puzzle game build small dioramas dragging dropping tiles,1,1,0,0,0,1
2198070,cardboard town citybuilding card game manage resources obtain upgrades draw cards thrive random events quest cards game modes make run different,2,1,6,2,1,6
2198030,steampunk roguelike unique fighting mechanic master piloting giant mechanical worms lay waste stand way reclaim rightful place throne,0,1,6,2,1,9
2198150,tiny glade small diorama builder doodle whimsical castles cozy cottages romantic ruins explore gridless building chemistry game adorns glades procedural detail management combat goals kick back turn forgotten meadows lovable dioramas,1,1,5,2,1,6
2198220,dominate prove supremacy new pvp battle arena dawn mages employs skills makes good use cunning free targeting system different builds unique maps lay classical guns swordboard join realm reality bending spells,1,1,0,0,0,4
2198280,duel independent game eight characters play friends unique way playing hope experience infinite fun definitely worth,1,1,0,0,0,7
2198370,trapped convenience store hordes monsters waiting devour youll need build weapons items store collect trading cards grow stronger rely people store get heartbreak promising dual joystick action story like,1,1,0,0,0,9
2198510,new cycle city building game focus survival apocalyptic series solar flares human society thrown disarray establish settlement develop way humble beginnings industrial metropolis,2,1,6,2,1,1
2198560,play international game mancala take turns moving stones around capture stones opponent,1,1,0,0,0,1
2198570,open world cyberpunk retro rpg start new life agender mercenary moves dark neon lit streets kaanalos city freedom awaits neopunk solve murder buy apartments deliver pizza,1,1,0,0,0,3
2198590,invent path phase walls dash blaze towards exit death unphased short experience fusing precision puzzle platforming speedrun smartest routes aim beat fastest time level,1,1,7,2,1,2
2198640,candy creeps halloween themed retro arcade coop platformer first entry digital eclipse arcade series allnew games inspired classic arcade vibes,1,1,0,0,0,2
2198730,adventure awaits bucks current trend endless stats dialog restoring era ultimas rpgs simpler approachable story quests maps procedurally generated provide endless replayability free demo paid full versions identical,1,1,0,0,0,6
2198740,one wheel guy fun challenging platforming game control guy unicycle try guide goal end level,1,1,0,0,0,2
2198770,experience thrilling aftermath lumbas crusade lumba hangover substance spread four new victims led pal together engage doomed campaign across world fastpaced topdown shooter,1,1,0,0,0,4
2198790,bust terrarium uncover witchs secrets make new friends decorate mansion explore great adventure,1,1,0,0,0,6
2198800,powerful realtime electronic circuit simulator,1,1,6,2,1,3
2198820,baklava simulator youre control baklava shop upgrade create delightful treats serve customers strategically customizable features security entertainment game flavor meets management dive baklava simulator build baklava empire,1,1,0,0,0,6
2198970,land towers familyfriendly vr adventure game immerses player amazing world medieval caucasus world theres need rush theres room commonplace battle scenes space meditative exploration creativity,1,1,6,2,1,5
2198940,hit button win simplest game ever,0,1,6,2,1,4
2199000,strange silly adventure challenge,1,1,0,0,0,2
2199060,hunt huge hordes droids absorb cores become strongest cybernetic scifi actionpacked roguelite unlock weapons unique effects craft powerful gear create endless combinations upgrades character make choice break game,1,1,6,1,1,4
2198980,experience thrill beautiful game collection editions acclaimed kick series developed home handheld consoles early includes fullycustomizable teams variety game modes friendlies leagues international cups,1,1,0,0,0,6
2199120,simple reaction measurements diagrams,1,1,0,0,0,7
2199130,unfamiliar world full gourds left discover struggles living tiny town middle nowhere little resources need uncover useful towngourds need help adventure odd world gourdstown,1,1,0,0,0,6
2199230,ekaterina able safely complete comingofage ceremony emerge rightful successor house,0,1,6,2,1,0
2199250,utopia topdown view barrage shooting rpg game played alone protagonist sets journey face various threats befall utopia world fight variety incoming enemies save utopia world,0,1,0,0,0,6
2199300,fast paced skydiving adventure game different worlds dodge objects fight bosses find way mazes get end stages,1,1,0,0,0,7
2199330,make impactful decisions moral dilemma situations change course journey atmospheric handdrawn metroidvania explore hazardous paths realm aestik fight corrupted inhabitants unravel deeprooted mysteries,1,1,6,2,1,6
2199340,boomer jokes vegetable puns strange characters join aveggers fight solar system dynamic thirdperson platformer shooter defeat alien mushroom invasion silly vegan,2,1,0,0,0,4
2199360,farm best find beautiful cows whole neighborhood bask sun day long enjoy fragrant herbs sure get beautiful cow give lot milk gratitude,1,1,4,1,1,6
2199380,match games unique new laruaville series game new story new town ton match puzzle levels play plus bonus games,1,1,0,0,0,6
2199440,relive javis memories embarks journey inbetween rpg storydriven adventure,1,1,0,0,0,6
2199450,pointclick puzzle game touch christmas,1,1,0,0,0,6
2199560,constructo tool turns imagination reality virtual tabletop packs set tools favorite tabletop rpg say goodbye unappealing lastsecond sketches instead see maps eyes incredible pulsating full life free players,0,1,7,2,1,9
2199540,throwback golden age arcade incredible pinball machine simple funny hard dominate,1,1,0,0,0,3
2199570,undisclosed location somewhere floor pacific ocean station classified research facility totally secret work discover change everything,1,1,7,2,1,6
2199580,hit mobile game interstellar pilot come steam join tef forces heading gatopean sector find new home mankind play like open world spacesim developed pixelfactor,1,1,6,2,1,3
2199610,lincoln green ages fighting game bright cast characters battle save lincoln green greedy sheriff henchmen single player online multiplayer well couch multiplayer available,1,1,0,0,0,6
2199760,life change instant sometimes wrong way losing someone close mysterious person shows help get life back together overcome stages grief intriguing puzzlecentric dialogue experience see story unfolds,0,1,7,2,1,6
2199780,engineered purpose new tower defence game customdesign towers defend base millions builds explore refine set far future eps story posthumanism family change open new worlds explore survive,1,1,7,2,1,1
